Unnamed: 0,code,date,preclose,open,high,low,close,tradestatus,volume,amount,class,ret,preopen,reto,close_f1,close_f2,close_f3,close_f4,close_f5,close_f10,ret_f1,ret_cf2,ret_cf3,ret_cf4,ret_cf5,ret_cf10,reto_f1,close_f20,close_f60,ret_cf20,ret_cf60,5_day_MA,20_day_MA,60_day_MA
8007653,000006.SZ,20100409,130.3,130.52,130.85,128.64,129.86,交易,146104.23,171486.026,0,-0.337682271680735,129.97,0.4231745787489508,124.46,126.0,126.55,124.57,124.57,110.24,-4.158324349299261,-2.9724318496842854,-2.548898814107513,-4.073617742183906,-4.073617742183906,-15.108578469120603,-0.5056696291756027,98.44,92.81,-24.195287232404137,-28.530725396580937,131.578,130.0165,120.11183333333334
3889381,000006.SZ,20100412,129.86,129.86,129.86,123.35,124.46,交易,186236.46,212551.5256,0,-4.158324349299261,130.52,-0.5056696291756027,126.0,126.55,124.57,124.57,112.44,106.82,1.237345331833526,1.679254378916924,0.0883818094166796,0.0883818094166796,-9.657721356259035,-14.173228346456694,-4.327737563529969,96.68,94.82,-22.32042423268519,-23.81488028282179,129.484,130.127,120.16516666666666
11162022,000006.SZ,20100413,124.46,124.24,126.22,123.02,126.0,交易,102992.29,116738.7422,0,1.237345331833526,129.86,-4.327737563529969,126.55,124.57,124.57,112.44,111.67,107.04,0.4365079365079342,-1.1349206349206404,-1.1349206349206404,-10.761904761904765,-11.373015873015872,-15.047619047619042,1.328074694140378,98.0,97.66,-22.22222222222222,-22.492063492063497,128.14,130.22650000000002,120.2975
6065868,000006.SZ,20100414,126.0,125.89,127.1,124.35,126.55,交易,65723.15,74984.1766,0,0.4365079365079342,124.24,1.328074694140378,124.57,124.57,112.44,111.67,113.98,107.15,-1.5645989727380514,-1.5645989727380514,-11.149743184512053,-11.758198340576843,-9.932832872382452,-15.329909126827332,0.2621336087060118,96.49,92.47,-23.75345713156855,-26.930067167127618,127.434,130.43599999999998,120.35266666666666
3272770,000006.SZ,20100415,126.55,126.22,126.22,123.57,124.57,交易,66376.13,74919.9801,0,-1.5645989727380514,125.89,0.2621336087060118,124.57,112.44,111.67,113.98,110.35,106.38,0.0,-9.737496989644374,-10.3556233443044,-8.501244280324308,-11.415268523721602,-14.602231676968772,-1.3072413246712136,93.98,93.81,-24.556474271493933,-24.692943726418875,126.288,130.27100000000002,120.441
409126,000006.SZ,20100416,124.57,124.57,124.57,124.57,124.57,停牌,0.0,0.0,0,0.0,126.22,-1.3072413246712136,112.44,111.67,113.98,110.35,110.24,104.94,-9.737496989644374,-10.3556233443044,-8.501244280324308,-11.415268523721602,-11.503572288673034,-15.758208236332983,-2.6571405635385634,84.76,92.47,-31.957935297423127,-25.768644135827245,125.23,129.9625,120.51816666666669
1737829,000006.SZ,20100419,124.57,121.26,121.92,112.44,112.44,交易,110660.7,118458.5788,0,-9.737496989644374,124.57,-2.6571405635385634,111.67,113.98,110.35,110.24,106.82,97.23,-0.6848096762717859,1.3696193525435845,-1.8587691213091453,-1.956599075062258,-4.998221273568129,-13.527214514407678,-6.910770245752935,90.46,93.81,-19.54820348630381,-16.56883671291355,122.826,128.998,120.35466666666666
9660985,000006.SZ,20100420,112.44,112.88,114.42,109.68,111.67,交易,73652.37,74300.8615,0,-0.6848096762717859,121.26,-6.910770245752935,113.98,110.35,110.24,106.82,107.04,98.99,2.0685949673144104,-1.1820542670368115,-1.280558789289878,-4.34315393570342,-4.146144891197274,-11.3548849288081,-2.338766832034019,88.45,97.5,-20.79340915196561,-12.689173457508732,119.96,127.995,120.15083333333334
3271175,000006.SZ,20100421,111.67,110.24,113.98,109.13,113.98,交易,112724.15,113872.6634,0,2.0685949673144104,112.88,-2.338766832034019,110.35,110.24,106.82,107.04,107.15,92.93,-3.184769257764529,-3.2812774170907257,-6.281803825232506,-6.0887875065801,-5.992279347253902,-18.46815230742235,2.49455732946299,86.94,107.21,-23.723460256185295,-5.939638533075987,117.446,127.251,119.99833333333336
4302387,000006.SZ,20100422,113.98,112.99,112.99,109.46,110.35,交易,101623.25,101954.8601,0,-3.184769257764529,110.24,2.49455732946299,110.24,106.82,107.04,107.15,106.38,95.46,-0.0996828273674666,-3.1989125509741743,-2.999546896239228,-2.8998640688717616,-3.597643860444041,-13.493429995468963,-2.1417824586246588,90.46,106.21,-18.024467603081103,-3.751699139102856,114.602,126.2755,119.8735
9303223,000006.SZ,20100423,110.35,110.57,111.89,109.24,110.24,交易,70670.99,70908.3736,0,-0.0996828273674666,112.99,-2.1417824586246588,106.82,107.04,107.15,106.38,104.94,98.44,-3.102322206095793,-2.902757619738741,-2.8029753265602224,-3.501451378809869,-4.807692307692306,-10.703918722786646,-0.2984534683910629,96.32,107.05,-12.626995645863571,-2.8936865021770664,111.73600000000002,125.333,119.71183333333332
5148750,000006.SZ,20100426,110.24,110.24,110.57,106.49,106.82,交易,76287.29,75020.6505,0,-3.102322206095793,110.57,-0.2984534683910629,107.04,107.15,106.38,104.94,97.23,96.68,0.2059539412095235,0.3089309118142787,-0.4119078824190205,-1.759970043063093,-8.977719528178234,-9.49260438120201,-3.601233671988388,93.48,114.75,-12.488298071522175,7.423703426324665,110.612,124.11499999999998,119.57033333333334
4787383,000006.SZ,20100427,106.82,106.27,107.48,104.39,107.04,交易,76116.71,73221.3173,0,0.2059539412095235,110.24,-3.601233671988388,107.15,106.38,104.94,97.23,98.99,98.0,0.1027653213751863,-0.6165919282511312,-1.9618834080717569,-9.164798206278029,-7.520553064275048,-8.445440956651725,0.1035099275430501,93.64,126.31,-12.5186846038864,18.002615844544092,109.686,122.8035,119.4675
7850550,000006.SZ,20100428,107.04,106.38,108.47,105.16,107.15,交易,43462.63,42166.6754,0,0.1027653213751863,106.27,0.1035099275430501,106.38,104.94,97.23,98.99,92.93,96.49,-0.7186187587494263,-2.06252916472236,-9.25804946336911,-7.615492300513309,-13.271115258982734,-9.948670088660766,1.5510434292160236,93.98,132.51,-12.291180587960804,23.667755482967788,108.32,121.536,119.44366666666666
4193269,000006.SZ,20100429,107.15,108.03,108.8,106.05,106.38,交易,51978.51,50755.4784,0,-0.7186187587494263,106.38,1.5510434292160236,104.94,97.23,98.99,92.93,95.46,93.98,-1.35363790186125,-8.601240834743365,-6.946794510246288,-12.64335401391238,-10.26508742244783,-11.656326377138551,-2.55484587614552,92.81,145.74,-12.75615717240082,36.99943598420757,107.526,120.2575,119.396
7098129,000006.SZ,20100430,106.38,105.27,106.38,103.62,104.94,交易,58536.89,55645.0228,0,-1.35363790186125,108.03,-2.55484587614552,97.23,98.99,92.93,95.46,98.44,84.76,-7.347055460263001,-5.669906613302842,-11.44463502954068,-9.033733562035453,-6.194015627977892,-19.23003621116828,-2.6123301985370952,91.47,150.1,-12.835906232132649,43.03411473222794,106.466,118.7525,119.30583333333333
6011056,000006.SZ,20100504,104.94,102.52,103.62,96.01,97.23,交易,98456.58,88689.6016,0,-7.347055460263001,105.27,-2.6123301985370952,98.99,92.93,95.46,98.44,96.68,90.46,1.810140903013464,-4.422503342589732,-1.8204257945078783,1.2444718708217564,-0.5656690321917074,-6.962871541705245,-5.9110417479516215,88.45,149.6,-9.030134732078578,53.86197675614521,104.548,116.8675,119.0965
3762164,000006.SZ,20100505,97.23,96.46,99.87,93.81,98.99,交易,92032.32,80593.4983,0,1.810140903013464,102.52,-5.9110417479516215,92.93,95.46,98.44,96.68,98.0,88.45,-6.121830487928063,-3.566016769370645,-0.5556116779472645,-2.333569047378511,-1.0001010203050762,-10.647540155571262,1.7105535973460562,91.3,149.93,-7.76846146075361,51.45974340842511,102.93800000000002,115.181,118.85766666666667
7525977,000006.SZ,20100506,98.99,98.11,98.77,92.93,92.93,交易,73567.06,63642.4197,0,-6.121830487928063,96.46,1.7105535973460562,95.46,98.44,96.68,98.0,96.49,86.94,2.7224792854836832,5.929194017002034,4.03529538362208,5.455719358657046,3.830840417518549,-6.44571182610568,-6.971766384670271,90.46,149.6,-2.657914559345758,60.98138383729688,100.094,113.3235,118.538
3074522,000006.SZ,20100507,92.93,91.27,96.57,90.5,95.46,交易,96401.23,83081.2035,0,2.7224792854836832,98.11,-6.971766384670271,98.44,96.68,98.0,96.49,93.98,90.46,3.121726377540335,1.27802220825478,2.6608003352189464,1.0789859627068945,-1.5503875968992142,-5.237795935470355,4.349731565684232,91.47,147.58,-4.179761156505338,54.598784831343,97.91,111.5815,118.2275
3097848,000006.SZ,20100510,95.46,95.24,99.32,95.13,98.44,交易,83348.85,73759.4292,0,3.121726377540335,91.27,4.349731565684232,96.68,98.0,96.49,93.98,84.76,96.32,-1.7878911011783736,-0.4469727752945934,-1.9809020723283248,-4.530678585940668,-13.896789922795604,-2.153596099146693,5.911381772364563,88.79,149.09,-9.802925639983735,51.45266151970745,96.61,110.0105,117.95
37983,000006.SZ,20100511,98.44,100.87,101.2,96.01,96.68,交易,65073.01,58068.3748,0,-1.7878911011783736,95.24,5.911381772364563,98.0,96.49,93.98,84.76,90.46,93.48,1.3653289201489378,-0.1965246172941786,-2.7927182457592084,-12.329333884981382,-6.433595366156406,-3.3098882912701724,-4.0448101516803785,88.62,149.93,-8.336781133636741,55.07860984691767,96.5,108.6215,117.71666666666668
5886716,000006.SZ,20100512,96.68,96.79,99.1,95.9,98.0,交易,81835.71,72560.6982,0,1.3653289201489378,100.87,-4.0448101516803785,96.49,93.98,84.76,90.46,88.45,93.64,-1.5408163265306174,-4.102040816326527,-13.510204081632647,-7.693877551020415,-9.744897959183673,-4.448979591836734,1.074491166442806,92.81,148.42,-5.295918367346936,51.448979591836725,96.302,107.2215,117.51466666666668
7356491,000006.SZ,20100513,98.0,97.83,97.83,93.64,96.49,DR,93485.96,53408.7401,0,-1.5408163265306174,96.79,1.074491166442806,93.98,84.76,90.46,88.45,86.94,93.98,-2.6013058348015243,-12.156700176184051,-6.249352264483368,-8.332469685977813,-9.897398694165195,-2.6013058348015243,-3.076765818256164,90.96,136.7,-5.731163851176289,41.672712198155246,97.014,105.7185,117.30033333333331
9658120,000006.SZ,20100514,96.49,94.82,95.49,93.98,93.98,交易,64413.42,36318.6405,0,-2.6013058348015243,97.83,-3.076765818256164,84.76,90.46,88.45,86.94,90.46,92.81,-9.810597999574377,-3.745477761225803,-5.884230687380295,-7.490955522451593,-3.745477761225803,-1.2449457331347114,-2.119805948112204,91.3,135.19,-2.8516705682060084,43.84975526707809,96.718,104.189,117.01833333333336
1989892,000006.SZ,20100517,93.98,92.81,92.81,84.6,84.76,交易,107735.91,56680.6987,0,-9.810597999574377,94.82,-2.119805948112204,90.46,88.45,86.94,90.46,96.32,91.47,6.724870221802723,4.353468617272295,2.5719679093912133,6.724870221802723,13.638508730533257,7.916470033034441,-7.940954638508786,91.8,139.21,8.30580462482302,64.24020764511562,93.982,102.1985,116.56983333333332
2519967,000006.SZ,20100518,84.76,85.44,91.8,84.09,90.46,交易,115005.79,60709.1458,0,6.724870221802723,92.81,-7.940954638508786,88.45,86.94,90.46,96.32,93.48,88.45,-2.221976564227273,-3.8912226398408096,0.0,6.478001326553173,3.338492151227073,-2.221976564227273,4.108146067415737,91.97,139.54,1.6692460756135366,54.25602476232589,92.738,101.0995,116.2145
599177,000006.SZ,20100519,90.46,88.95,90.8,87.11,88.45,交易,72860.18,38695.3035,0,-2.221976564227273,85.44,4.108146067415737,86.94,90.46,96.32,93.48,93.64,91.3,-1.7071791972866084,2.272470322215931,8.897682306387779,5.686828716789147,5.867721876766532,3.2221594120972235,-1.1242270938729624,97.5,140.72,10.231769361221026,59.09553420011306,90.828,99.9385,115.85516666666668
1245607,000006.SZ,20100520,88.45,87.95,89.46,86.78,86.94,交易,51123.37,26912.4078,0,-1.7071791972866084,88.95,-1.1242270938729624,90.46,96.32,93.48,93.64,93.98,90.46,4.048769266160566,10.789049919484697,7.522429261559704,7.7064642282033615,8.097538532321149,4.048769266160566,-3.8089823763502086,97.16,142.39,11.755233494363928,63.77961812744421,88.918,98.5865,115.48166666666664
7486150,000006.SZ,20100521,86.94,84.6,90.8,83.76,90.46,交易,115267.85,61116.6789,0,4.048769266160566,87.95,-3.8089823763502086,96.32,93.48,93.64,93.98,92.81,91.47,6.478001326553173,3.338492151227073,3.5153659075834702,3.891222639840825,2.597833296484644,1.1165155869997847,8.912529550827433,97.16,140.72,7.4065885474242785,55.56046871545436,88.214,97.592,115.13183333333332
5661246,000006.SZ,20100524,90.46,92.14,97.83,92.14,96.32,交易,159056.22,91054.3981,0,6.478001326553173,84.6,8.912529550827433,93.48,93.64,93.98,92.81,91.47,88.79,-2.9485049833886934,-2.7823920265780657,-2.4294019933554707,-3.644102990033213,-5.035299003322254,-7.817691029900319,2.724115476448888,97.5,140.38,1.2250830564784123,45.743355481727576,90.526,96.896,114.87966666666668
4999327,000006.SZ,20100525,96.32,94.65,94.98,91.3,93.48,交易,102651.46,57207.5935,0,-2.9485049833886934,92.14,2.724115476448888,93.64,93.98,92.81,91.47,88.45,88.62,0.1711596063329017,0.5348737697903294,-0.7167308515190433,-2.15019255455713,-5.380830124090716,-5.1989730423620015,-1.4157422081352389,95.99,136.86,2.685066324347444,46.40564826700899,91.13,96.229,114.53066666666668
3200736,000006.SZ,20100526,93.48,93.31,94.48,92.14,93.64,交易,54094.14,30147.2132,0,0.1711596063329017,94.65,-1.4157422081352389,93.98,92.81,91.47,88.45,91.3,92.81,0.3630926954293073,-0.8863733447244749,-2.317385732592911,-5.5425032037590745,-2.4989320803075645,-0.8863733447244749,-0.5358482477762297,94.15,137.2,0.544639043143961,46.518581802648434,92.168,95.559,114.1825
6964023,000006.SZ,20100527,93.64,92.81,94.65,90.46,93.98,交易,82616.61,45806.002,0,0.3630926954293073,93.31,-0.5358482477762297,92.81,91.47,88.45,91.3,90.46,90.96,-1.2449457331347114,-2.6707810172377155,-5.884230687380295,-2.8516705682060084,-3.745477761225803,-3.213449670142594,1.9825449843766871,88.45,140.88,-5.884230687380295,49.90423494360501,93.576,94.9005,113.816
962376,000006.SZ,20100528,93.98,94.65,94.98,92.3,92.81,交易,63132.94,35162.8701,0,-1.2449457331347114,92.81,1.9825449843766871,91.47,88.45,91.3,90.46,91.47,91.3,-1.4438099342743276,-4.697769636892575,-1.6269798513091316,-2.5320547354811,-1.4438099342743276,-1.6269798513091316,-1.236133122028528,86.44,134.52,-6.863484538304067,44.94127787953885,94.046,94.222,113.4245
2026688,000006.SZ,20100531,92.81,93.48,94.98,91.47,91.47,交易,85631.67,47843.2352,0,-1.4438099342743276,94.65,-1.236133122028528,88.45,91.3,90.46,91.47,88.79,91.8,-3.301628949382307,-0.1858532852301319,-1.1041871651907786,0.0,-2.929922378922043,0.3607740242702507,-3.230637569533601,85.77,135.52,-6.231551328304365,48.15786596698372,93.076,93.5485,113.03833333333334
10760794,000006.SZ,20100601,91.47,90.46,90.63,86.61,88.45,交易,64505.73,34156.9136,0,-3.301628949382307,93.48,-3.230637569533601,91.3,90.46,91.47,88.79,88.62,91.97,3.2221594120972235,2.272470322215931,3.414358394573201,0.3843979649519541,0.192198982475977,3.979649519502539,-2.4099049303559505,89.96,133.68,1.7071791972865922,51.13623516110797,92.07,93.1095,112.60366666666664
4821209,000006.SZ,20100602,88.45,88.28,91.47,87.45,91.3,交易,62138.72,33329.4185,0,3.2221594120972235,90.46,-2.4099049303559505,90.46,91.47,88.79,88.62,92.81,97.5,-0.9200438116100804,0.1861993428258507,-2.7491785323110527,-2.935377875136904,1.6538882803943102,6.790799561883902,4.746261893973718,90.13,137.37,-1.2814895947426086,50.46002190580505,91.602,92.725,112.19066666666666
1989631,000006.SZ,20100603,91.3,92.47,93.64,90.46,90.46,交易,67623.92,37144.7596,0,-0.9200438116100804,88.28,4.746261893973718,91.47,88.79,88.62,92.81,90.96,97.16,1.1165155869997847,-1.8461198319699177,-2.034048198098595,2.597833296484644,0.552730488613752,7.4065885474242785,-1.989834540932198,91.63,137.03,1.2933893433561816,51.48131770948487,90.898,92.60150000000002,111.67
8597603,000006.SZ,20100604,90.46,90.63,92.47,88.62,91.47,交易,47129.07,25445.4251,0,1.1165155869997847,92.47,-1.989834540932198,88.79,88.62,92.81,90.96,91.3,97.16,-2.929922378922043,-3.1157756641521748,1.4649611894610293,-0.5575598556903959,-0.1858532852301319,6.220618782114352,-1.2909632571996048,93.64,140.55,2.3723625232316627,53.65693670055757,90.63,92.402,111.19733333333332
7844433,000006.SZ,20100607,91.47,89.46,89.96,87.95,88.79,交易,50045.53,26573.1939,0,-2.929922378922043,90.63,-1.2909632571996048,88.62,92.81,90.96,91.3,91.8,97.5,-0.1914630025903837,4.527536884784317,2.443968915418389,2.8268949205991563,3.3900213988061614,9.809663250366023,-0.7489380728817209,92.81,136.7,4.527536884784317,53.958779141795226,90.094,91.9195,110.64883333333334
1239245,000006.SZ,20100608,88.79,88.79,89.96,87.61,88.62,交易,30713.35,16272.9918,0,-0.1914630025903837,89.46,-0.7489380728817209,92.81,90.96,91.3,91.8,91.97,95.99,4.728052358384109,2.640487474610685,3.024148047844722,3.588354773188888,3.7801850598059055,8.316407131572998,0.3716634756166215,94.82,135.02,6.996163394267646,52.35838411193862,90.128,91.5165,110.08833333333334
4291222,000006.SZ,20100609,88.62,89.12,93.48,88.62,92.81,交易,86602.24,47247.179,0,4.728052358384109,88.79,0.3716634756166215,90.96,91.3,91.8,91.97,97.5,94.15,-1.99331968537874,-1.6269798513091316,-1.088244801206772,-0.905074884171968,5.053334769960131,1.4438099342743276,2.8164272890484634,97.66,136.53,5.225729985992882,47.10699278095033,90.43,91.257,109.56833333333334
6042267,000006.SZ,20100610,92.81,91.63,92.47,90.8,90.96,交易,51546.57,28126.8185,0,-1.99331968537874,89.12,2.8164272890484634,91.3,91.8,91.97,97.5,97.16,88.45,0.3737906772207601,0.9234828496042254,1.1103781882146055,7.189973614775734,6.816182937554972,-2.759454705364986,-0.5456728145803776,92.47,137.2,1.660070360598071,50.83553210202286,90.53,90.9805,109.04500000000002
3233221,000006.SZ,20100611,90.96,91.13,92.64,90.8,91.3,交易,39695.35,21682.57,0,0.3737906772207601,91.63,-0.5456728145803776,91.8,91.97,97.5,97.16,97.16,86.44,0.547645125958379,0.7338444687842297,6.790799561883902,6.418400876232202,6.418400876232202,-5.323110624315444,0.3730933830791215,93.81,135.69,2.749178532311068,48.619934282584886,90.496,90.8465,108.4355
10713965,000006.SZ,20100617,91.3,91.47,93.14,91.47,91.8,交易,44183.46,24338.2742,0,0.547645125958379,91.13,0.3730933830791215,91.97,97.5,97.16,97.16,97.5,85.77,0.185185185185187,6.209150326797388,5.838779956427016,5.838779956427016,6.209150326797388,-6.568627450980394,0.7324805947305146,92.47,130.83,0.7298474945533788,42.51633986928106,91.098,91.1985,107.7865
3614950,000006.SZ,20100618,91.8,92.14,94.31,91.3,91.97,交易,85672.63,47425.3727,0,0.185185185185187,91.47,0.7324805947305146,97.5,97.16,97.16,97.5,95.99,89.96,6.01283027074046,5.64314450364249,5.64314450364249,6.01283027074046,4.370990540393603,-2.185495270196809,-0.727154330366835,93.81,123.96,2.000652386647824,34.78308143959986,91.768,91.274,107.12383333333334
7273350,000006.SZ,20100621,91.97,91.47,98.33,91.47,97.5,交易,179354.75,102603.1253,0,6.01283027074046,92.14,-0.727154330366835,97.16,97.16,97.5,95.99,94.15,90.13,-0.3487179487179522,-0.3487179487179522,0.0,-1.548717948717954,-3.43589743589743,-7.558974358974363,5.302284902153706,97.5,126.31,0.0,29.54871794871795,92.706,91.7265,106.55333333333331
9744129,000006.SZ,20100622,97.5,96.32,98.0,95.82,97.16,交易,100105.32,57855.8683,0,-0.3487179487179522,91.47,5.302284902153706,97.16,97.5,95.99,94.15,88.45,91.63,0.0,0.349938246191852,-1.204199258954304,-3.097982708933708,-8.964594483326465,-5.691642651296832,0.8720930232558175,107.21,126.31,10.343762865376696,30.002058460271723,93.946,92.2375,106.025
9047867,000006.SZ,20100623,97.16,97.16,97.33,94.82,97.16,交易,80697.33,46275.7377,0,0.0,96.32,0.8720930232558175,97.5,95.99,94.15,88.45,86.44,93.64,0.349938246191852,-1.204199258954304,-3.097982708933708,-8.964594483326465,-11.033347056401812,-3.622890078221487,-0.339645944833263,106.21,124.47,9.314532729518318,28.108275010292303,95.118,92.5725,105.48
9315309,000006.SZ,20100624,97.16,96.83,98.84,96.16,97.5,交易,98558.19,57299.9185,0,0.349938246191852,97.16,-0.339645944833263,95.99,94.15,88.45,86.44,85.77,92.81,-1.548717948717954,-3.43589743589743,-9.28205128205128,-11.343589743589746,-12.030769230769236,-4.810256410256408,0.1652380460601018,107.05,122.96,9.794871794871792,26.11282051282051,96.258,92.6315,104.9535
8425116,000006.SZ,20100625,97.5,96.99,96.99,94.65,95.99,交易,86940.62,49691.3886,0,-1.548717948717954,96.83,0.1652380460601018,94.15,88.45,86.44,85.77,89.96,94.82,-1.916866340243764,-7.854984894259811,-9.94895301593916,-10.646942389832274,-6.281904365038026,-1.2188769663506631,-1.206309928858647,114.75,126.81,19.543702469007197,32.10751119908325,97.06199999999998,92.757,104.367
5960820,000006.SZ,20100628,95.99,95.82,96.16,93.14,94.15,交易,98665.75,55364.7882,0,-1.916866340243764,96.99,-1.206309928858647,88.45,86.44,85.77,89.96,90.13,97.66,-6.054168879447692,-8.189060010621358,-8.900690387679244,-4.45034519383963,-4.269782262347329,3.72809346787041,-1.9202671676059169,126.31,119.44,34.15825809877854,26.86139139670737,96.392,92.7825,103.715
2655869,000006.SZ,20100629,94.15,93.98,94.31,88.45,88.45,交易,167184.63,89839.1634,0,-6.054168879447692,95.82,-1.9202671676059169,86.44,85.77,89.96,90.13,91.63,92.47,-2.272470322215947,-3.0299604296212626,1.7071791972865922,1.8993781797625693,3.595251554550585,4.544940644431878,-7.310065971483299,132.51,120.11,49.813453928773306,35.794234030525715,94.65,92.506,102.98083333333334
7005144,000006.SZ,20100630,88.45,87.11,87.95,85.27,86.44,交易,78117.32,40179.5173,0,-2.272470322215947,93.98,-7.310065971483299,85.77,89.96,90.13,91.63,93.64,93.81,-0.7751041184636762,4.072188801480792,4.268857010643218,6.004164738546966,8.329477093937994,8.526145303100423,-0.9642980140052846,145.74,120.28,68.60249884312819,39.148542341508566,92.506,92.1875,102.22233333333332
6701364,000006.SZ,20100701,86.44,86.27,88.28,85.27,85.77,交易,79191.89,40837.4418,0,-0.7751041184636762,87.11,-0.9642980140052846,89.96,90.13,91.63,93.64,92.81,92.47,4.885157980645911,5.083362481053981,6.8322257199487,9.175702460067628,8.207998134545887,7.811589133729745,-0.962095745913989,150.1,118.77,75.00291477206483,38.47499125568381,90.16,91.9025,101.40116666666668
4853758,000006.SZ,20100702,85.77,85.44,90.8,84.93,89.96,交易,91267.02,47554.0788,0,4.885157980645911,86.27,-0.962095745913989,90.13,91.63,93.64,92.81,94.82,93.81,0.1889728768341504,1.8563806136060488,4.090706980880399,3.168074699866617,5.402401067140952,4.27967985771455,3.721910112359559,149.6,121.12,66.2961316140507,34.63761671854159,88.954,91.978,100.65166666666669
11018893,000006.SZ,20100705,89.96,88.62,90.8,86.94,90.13,交易,51628.73,27496.6028,0,0.1889728768341504,85.44,3.721910112359559,91.63,93.64,92.81,94.82,97.66,97.5,1.6642627316098968,3.894374791967164,2.973482747143023,5.203594807500275,8.354598912681684,8.177077554643299,1.3202437373053506,149.93,123.8,66.3486075668479,37.35715078220348,88.15,91.9195,99.94183333333334
5489663,000006.SZ,20100706,90.13,89.79,91.8,89.12,91.63,交易,59427.74,32232.7441,0,1.6642627316098968,88.62,1.3202437373053506,93.64,92.81,94.82,97.66,92.47,107.21,2.1936047146131235,1.287787842409699,3.481392557022807,6.580814143839356,0.916730328495038,17.003164902324563,1.124846864906995,149.6,125.3,63.26530612244898,36.74560733384263,88.786,91.978,99.301
8224187,000006.SZ,20100707,91.63,90.8,93.64,90.8,93.64,交易,54272.97,29892.3837,0,2.1936047146131235,89.79,1.124846864906995,92.81,94.82,97.66,92.47,93.81,106.21,-0.8863733447244749,1.2601452370781638,4.293037163605293,-1.2494660401537825,0.1815463477146536,13.423750533959838,2.951541850220272,147.58,128.66,57.603588210166606,37.39854762921828,90.226,92.0865,98.69
2878780,000006.SZ,20100708,93.64,93.48,95.49,92.14,92.81,交易,57289.89,32123.9803,0,-0.8863733447244749,90.8,2.951541850220272,94.82,97.66,92.47,93.81,92.47,107.05,2.165714901411476,5.225729985992882,-0.3663398340696082,1.0774701002047191,-0.3663398340696082,15.343174226915195,-0.5455712451861415,149.09,128.15,60.640017239521605,38.07779334123479,91.634,92.2875,98.0725
781629,000006.SZ,20100709,92.81,92.97,96.16,92.14,94.82,交易,63963.75,36095.6588,0,2.165714901411476,93.48,-0.5455712451861415,97.66,92.47,93.81,92.47,93.81,114.75,2.995148702805319,-2.4783800885889,-1.065176123180754,-2.4783800885889,-1.065176123180754,21.018772410883788,2.7105517909002863,149.93,134.69,58.12064965197218,42.048091120016885,92.606,92.5975,97.5785
